 0.00000000e+00,1.96427878e-12 
 1.00000000e-01,4.05039739e-12 
 2.00000000e-01,3.43011331e-11 
 3.00000000e-01,4.70643857e-10 
 4.00000000e-01,6.64075532e-09 
 5.00000000e-01,8.78968823e-08 
 6.00000000e-01,9.46066597e-07 
 7.00000000e-01,6.52609324e-06 
 8.00000000e-01,2.55232778e-05 
 9.00000000e-01,6.20938492e-05 
 1.00000000e+00,1.10780741e-04 
 1.10000000e+00,1.65441152e-04 
 1.20000000e+00,2.23028080e-04 
 1.30000000e+00,2.82164122e-04 
 1.40000000e+00,3.42084951e-04 
 1.50000000e+00,4.02281112e-04 
 1.60000000e+00,4.62380354e-04 
 1.70000000e+00,5.22095449e-04 
 1.80000000e+00,5.81192313e-04 
