 0.00000000e+00,7.19103689e-06 
 1.00000000e-01,1.82914891e-05 
 2.00000000e-01,2.85635229e-05 
 3.00000000e-01,3.81741749e-05 
 4.00000000e-01,4.78942185e-05 
 5.00000000e-01,5.79870446e-05 
 6.00000000e-01,6.84866261e-05 
 7.00000000e-01,7.93495038e-05 
 8.00000000e-01,9.05156510e-05 
 9.00000000e-01,1.01928901e-04 
 1.00000000e+00,1.13541998e-04 
 1.10000000e+00,1.25316586e-04 
 1.20000000e+00,1.37221846e-04 
 1.30000000e+00,1.49233015e-04 
 1.40000000e+00,1.61330096e-04 
 1.50000000e+00,1.73496827e-04 
 1.60000000e+00,1.85719882e-04 
 1.70000000e+00,1.97988248e-04 
 1.80000000e+00,2.10292743e-04 
 1.90000000e+00,2.22625651e-04 
 2.00000000e+00,2.34980426e-04 
 2.10000000e+00,2.47351471e-04 
 2.20000000e+00,2.59733959e-04 
 2.30000000e+00,2.72123690e-04 
 2.40000000e+00,2.84516980e-04 
 2.50000000e+00,2.96910569e-04 
 2.60000000e+00,3.09301549e-04 
 2.70000000e+00,3.21687303e-04 
 2.80000000e+00,3.34065457e-04 
 2.90000000e+00,3.46433838e-04 
 3.00000000e+00,3.58790440e-04 
 3.10000000e+00,3.71133398e-04 
 3.20000000e+00,3.83460961e-04 
 3.30000000e+00,3.95771475e-04 
