 0.00000000e+00,1.95801535e-12 
 1.00000000e-01,3.78857557e-12 
 2.00000000e-01,2.78775948e-11 
 3.00000000e-01,3.29056165e-10 
 4.00000000e-01,3.61399125e-09 
 5.00000000e-01,3.20922035e-08 
 6.00000000e-01,1.94817555e-07 
 7.00000000e-01,6.60313964e-07 
 8.00000000e-01,1.44935419e-06 
 9.00000000e-01,2.51277593e-06 
 1.00000000e+00,3.82493348e-06 
 1.10000000e+00,5.37323266e-06 
 1.20000000e+00,7.14531960e-06 
 1.30000000e+00,9.12642948e-06 
 1.40000000e+00,1.12999180e-05 
 1.50000000e+00,1.36481178e-05 
 1.60000000e+00,1.61529660e-05 
 1.70000000e+00,1.87964082e-05 
 1.80000000e+00,2.15606444e-05 
