 0.00000000e+00,1.44730155e-11 
 1.00000000e-01,2.99744594e-10 
 2.00000000e-01,6.97793397e-09 
 3.00000000e-01,1.59642368e-07 
 4.00000000e-01,3.29454251e-06 
 5.00000000e-01,4.68107261e-05 
 6.00000000e-01,3.04250021e-04 
 7.00000000e-01,8.92210051e-04 
 8.00000000e-01,1.55636581e-03 
 9.00000000e-01,1.70557982e-03 
 1.00000000e+00,1.73522397e-03 
 1.10000000e+00,1.74952894e-03 
 1.20000000e+00,1.75811970e-03 
 1.30000000e+00,1.76388207e-03 
 1.40000000e+00,1.76798948e-03 
 1.50000000e+00,1.77106806e-03 
 1.60000000e+00,1.77345065e-03 
 1.70000000e+00,1.77534011e-03 
 1.80000000e+00,1.77686728e-03 
