 0.00000000e+00,2.19261282e-08 
 1.00000000e-01,2.65408548e-07 
 2.00000000e-01,1.74996635e-06 
 3.00000000e-01,4.81359995e-06 
 4.00000000e-01,8.41451783e-06 
 5.00000000e-01,1.23039203e-05 
 6.00000000e-01,1.65508018e-05 
 7.00000000e-01,2.11808780e-05 
 8.00000000e-01,2.61790641e-05 
 9.00000000e-01,3.15172534e-05 
 1.00000000e+00,3.71662980e-05 
 1.10000000e+00,4.30995810e-05 
 1.20000000e+00,4.92936460e-05 
 1.30000000e+00,5.57279832e-05 
 1.40000000e+00,6.23846433e-05 
 1.50000000e+00,6.92478607e-05 
 1.60000000e+00,7.63037285e-05 
 1.70000000e+00,8.35399244e-05 
 1.80000000e+00,9.09454833e-05 
 1.90000000e+00,9.85106054e-05 
 2.00000000e+00,1.06226496e-04 
 2.10000000e+00,1.14085228e-04 
 2.20000000e+00,1.22079631e-04 
 2.30000000e+00,1.30203190e-04 
 2.40000000e+00,1.38449961e-04 
 2.50000000e+00,1.46814505e-04 
 2.60000000e+00,1.55291819e-04 
 2.70000000e+00,1.63877291e-04 
 2.80000000e+00,1.72566650e-04 
 2.90000000e+00,1.81355927e-04 
 3.00000000e+00,1.90241425e-04 
 3.10000000e+00,1.99219686e-04 
 3.20000000e+00,2.08287469e-04 
 3.30000000e+00,2.17441725e-04 
 3.40000000e+00,2.26679583e-04 
 3.50000000e+00,2.35998330e-04 
 3.60000000e+00,2.45395400e-04 
 3.70000000e+00,2.54868361e-04 
 3.80000000e+00,2.64414906e-04 
 3.90000000e+00,2.74032841e-04 
 4.00000000e+00,2.83720082e-04 
 4.10000000e+00,2.93474647e-04 
 4.20000000e+00,3.03294648e-04 
 4.30000000e+00,3.13178288e-04 
 4.40000000e+00,3.23123859e-04 
 4.50000000e+00,3.33129732e-04 
 4.60000000e+00,3.43194357e-04 
 4.70000000e+00,3.53316263e-04 
 4.80000000e+00,3.63494044e-04 
 4.90000000e+00,3.73726368e-04 
 5.00000000e+00,3.84011964e-04 
