 0.00000000e+00,7.91357827e-06 
 1.00000000e-01,4.12523446e-05 
 2.00000000e-01,9.83212687e-05 
 3.00000000e-01,1.61079569e-04 
 4.00000000e-01,2.27036658e-04 
 5.00000000e-01,2.97609258e-04 
 6.00000000e-01,3.73299436e-04 
 7.00000000e-01,4.53957484e-04 
 8.00000000e-01,5.39236492e-04 
 9.00000000e-01,6.28774967e-04 
 1.00000000e+00,7.22245466e-04 
 1.10000000e+00,8.19357764e-04 
 1.20000000e+00,9.19850438e-04 
 1.30000000e+00,1.02348184e-03 
 1.40000000e+00,1.13002355e-03 
 1.50000000e+00,1.23925683e-03 
 1.60000000e+00,1.35097179e-03 
 1.70000000e+00,1.46496849e-03 
 1.80000000e+00,1.58105910e-03 
 1.90000000e+00,1.69906995e-03 
 2.00000000e+00,1.81884258e-03 
 2.10000000e+00,1.94023293e-03 
 2.20000000e+00,2.06310842e-03 
 2.30000000e+00,2.18734257e-03 
 2.40000000e+00,2.31280726e-03 
 2.50000000e+00,2.43936132e-03 
 2.60000000e+00,2.56683225e-03 
 2.70000000e+00,2.69498185e-03 
 2.80000000e+00,2.82343293e-03 
 2.90000000e+00,2.95149226e-03 
 3.00000000e+00,3.07767477e-03 
 3.10000000e+00,3.19838931e-03 
 3.20000000e+00,3.30574221e-03 
 3.30000000e+00,3.39168017e-03 
 3.40000000e+00,3.45906606e-03 
 3.50000000e+00,3.51552481e-03 
 3.60000000e+00,3.56513848e-03 
 3.70000000e+00,3.60974443e-03 
 3.80000000e+00,3.65038408e-03 
 3.90000000e+00,3.68773446e-03 
 4.00000000e+00,3.72227890e-03 
 4.10000000e+00,3.75438576e-03 
 4.20000000e+00,3.78434815e-03 
 4.30000000e+00,3.81240614e-03 
 4.40000000e+00,3.83876044e-03 
 4.50000000e+00,3.86358139e-03 
 4.60000000e+00,3.88701527e-03 
 4.70000000e+00,3.90918886e-03 
 4.80000000e+00,3.93021288e-03 
 4.90000000e+00,3.95018468e-03 
 5.00000000e+00,3.96919032e-03 
