 0.00000000e+00,8.00980809e-12 
 1.00000000e-01,1.51472882e-10 
 2.00000000e-01,3.60024714e-09 
 3.00000000e-01,8.48647396e-08 
 4.00000000e-01,1.83142532e-06 
 5.00000000e-01,2.84059479e-05 
 6.00000000e-01,2.13530767e-04 
 7.00000000e-01,7.27064531e-04 
 8.00000000e-01,1.43244054e-03 
 9.00000000e-01,1.69359558e-03 
 1.00000000e+00,1.73044046e-03 
 1.10000000e+00,1.74681466e-03 
 1.20000000e+00,1.75633714e-03 
 1.30000000e+00,1.76261290e-03 
 1.40000000e+00,1.76703088e-03 
 1.50000000e+00,1.77031679e-03 
 1.60000000e+00,1.77284531e-03 
 1.70000000e+00,1.77484187e-03 
 1.80000000e+00,1.77645033e-03 
