 0.00000000e+00,1.40178929e-06 
 1.00000000e-01,5.38800502e-06 
 2.00000000e-01,1.04263920e-05 
 3.00000000e-01,1.52254420e-05 
 4.00000000e-01,1.99818813e-05 
 5.00000000e-01,2.48829879e-05 
 6.00000000e-01,2.99875965e-05 
 7.00000000e-01,3.52921564e-05 
 8.00000000e-01,4.07711701e-05 
 9.00000000e-01,4.63950432e-05 
 1.00000000e+00,5.21365313e-05 
 1.10000000e+00,5.79724277e-05 
 1.20000000e+00,6.38835297e-05 
 1.30000000e+00,6.98540970e-05 
 1.40000000e+00,7.58712346e-05 
 1.50000000e+00,8.19243419e-05 
 1.60000000e+00,8.80046553e-05 
 1.70000000e+00,9.41048823e-05 
 1.80000000e+00,1.00218911e-04 
 1.90000000e+00,1.06341579e-04 
 2.00000000e+00,1.12468497e-04 
 2.10000000e+00,1.18595900e-04 
 2.20000000e+00,1.24720536e-04 
 2.30000000e+00,1.30839572e-04 
 2.40000000e+00,1.36950525e-04 
 2.50000000e+00,1.43051198e-04 
 2.60000000e+00,1.49139633e-04 
 2.70000000e+00,1.55214071e-04 
 2.80000000e+00,1.61272920e-04 
 2.90000000e+00,1.67314729e-04 
 3.00000000e+00,1.73338160e-04 
 3.10000000e+00,1.79341977e-04 
 3.20000000e+00,1.85325022e-04 
 3.30000000e+00,1.91286208e-04 
