 0.00000000e+00,2.07661167e-12 
 1.00000000e-01,5.03605404e-12 
 2.00000000e-01,4.08107946e-11 
 3.00000000e-01,4.71846310e-10 
 4.00000000e-01,5.60679349e-09 
 5.00000000e-01,6.45015168e-08 
 6.00000000e-01,6.65118579e-07 
 7.00000000e-01,5.23264039e-06 
 8.00000000e-01,2.63234258e-05 
 9.00000000e-01,8.12610562e-05 
 1.00000000e+00,1.70324819e-04 
 1.10000000e+00,2.80628747e-04 
 1.20000000e+00,4.02626030e-04 
 1.30000000e+00,5.31335136e-04 
 1.40000000e+00,6.63647930e-04 
 1.50000000e+00,7.97021047e-04 
 1.60000000e+00,9.28834714e-04 
 1.70000000e+00,1.05561922e-03 
 1.80000000e+00,1.17151064e-03 
