{-I(VDD)}
1.88889373e-12
2.95374191e-12
1.83704035e-11
2.40464171e-10
3.38105109e-09
4.49232946e-08
4.90695972e-07
3.48133432e-06
1.40463351e-05
3.50473471e-05
6.35902465e-05
9.59810802e-05
1.30307159e-04
1.65696165e-04
2.01670347e-04
2.37918809e-04
2.74222119e-04
3.10419716e-04
3.46391100e-04
