{-I(VDD)}
4.14084852e-12
2.69915068e-11
2.73383647e-10
2.91400088e-09
3.06676458e-08
3.05755925e-07
2.65572192e-06
1.78906107e-05
8.03516258e-05
2.14630358e-04
3.91121033e-04
5.80121089e-04
7.70227753e-04
9.55339312e-04
1.12806156e-03
1.27684442e-03
1.38636020e-03
1.45254441e-03
1.49194506e-03
