{-I(VDD)}
1.87888481e-12
2.85990547e-12
1.77948724e-11
2.44170510e-10
3.61826756e-09
5.08881780e-08
5.93929884e-07
4.58711267e-06
2.08965139e-05
5.98960236e-05
1.21185987e-04
1.96730752e-04
2.80413798e-04
3.68880683e-04
4.60138250e-04
5.52822454e-04
6.45892225e-04
7.38465678e-04
8.29692817e-04
