{-I(VDD)}
1.76731140e-09
2.45304496e-08
2.01527145e-07
6.63924334e-07
1.29123221e-06
2.02942030e-06
2.88609959e-06
3.86726287e-06
4.97263429e-06
6.19930870e-06
7.54372966e-06
9.00239153e-06
1.05720354e-05
1.22496799e-05
1.40326038e-05
1.59183180e-05
1.79045345e-05
1.99891388e-05
2.21701629e-05
2.44457618e-05
2.68141921e-05
2.92737928e-05
3.18229695e-05
3.44601805e-05
3.71839256e-05
3.99927382e-05
4.28851787e-05
4.58598317e-05
4.89153042e-05
5.20502271e-05
5.52632573e-05
5.85530820e-05
6.19184232e-05
6.53580428e-05
6.88707475e-05
7.24553926e-05
7.61108840e-05
7.98361788e-05
8.36302827e-05
8.74922451e-05
9.14211508e-05
9.54161093e-05
9.94762393e-05
1.03600651e-04
1.07788420e-04
1.12038557e-04
1.16349961e-04
1.20721353e-04
1.25151177e-04
1.29637436e-04
1.34177451e-04
