{-I(VDD)}
1.93234867e-12
3.43672902e-12
2.33501309e-11
2.82908633e-10
3.49765203e-09
3.82983661e-08
3.41769488e-07
2.16931816e-06
7.85923493e-06
1.81133444e-05
3.22284724e-05
4.95379917e-05
6.95432766e-05
9.17987613e-05
1.15882455e-04
1.41403333e-04
1.68010458e-04
1.95396331e-04
2.23295410e-04
