{-I(VDD)}
1.82822970e-06
8.64348361e-06
1.89680291e-05
2.99788680e-05
4.15946257e-05
5.39613168e-05
6.70468932e-05
8.07475094e-05
9.49503633e-05
1.09555326e-04
1.24479439e-04
1.39655669e-04
1.55030226e-04
1.70559885e-04
1.86209728e-04
2.01951336e-04
2.17761378e-04
2.33620532e-04
2.49512638e-04
2.65424058e-04
2.81343169e-04
2.97259968e-04
3.13165764e-04
3.29052934e-04
3.44914720e-04
3.60745079e-04
3.76538547e-04
3.92290136e-04
4.07995245e-04
4.23649590e-04
4.39249134e-04
4.54790039e-04
4.70268616e-04
4.85681281e-04
