{-I(VDD)}
1.16423782e-07
9.22126289e-07
2.96171954e-06
5.51911352e-06
8.29012503e-06
1.13211389e-05
1.46438476e-05
1.82541548e-05
2.21345559e-05
2.62652010e-05
3.06274947e-05
3.52049170e-05
3.99829980e-05
4.49490880e-05
5.00921064e-05
5.54023183e-05
6.08711421e-05
6.64909886e-05
7.22551241e-05
7.81575549e-05
8.41929289e-05
9.03564519e-05
9.66438159e-05
1.03051137e-04
1.09574903e-04
1.16211926e-04
1.22959305e-04
1.29814390e-04
1.36774752e-04
1.43838158e-04
1.51002549e-04
1.58266015e-04
1.65626787e-04
1.73083216e-04
1.80633758e-04
1.88276971e-04
1.96011497e-04
2.03836058e-04
2.11749447e-04
2.19750524e-04
2.27838206e-04
2.36011469e-04
2.44269337e-04
2.52610883e-04
2.61035227e-04
2.69541530e-04
2.78128993e-04
2.86796856e-04
2.95544399e-04
3.04370933e-04
3.13275809e-04
