{-I(VDD)}
1.64994357e-07
1.18721892e-06
3.58803635e-06
6.82131377e-06
1.05541311e-05
1.47049681e-05
1.92215562e-05
2.40505762e-05
2.91416882e-05
3.44506520e-05
3.99399388e-05
4.55781985e-05
5.13393821e-05
5.72018485e-05
6.31475710e-05
6.91614708e-05
7.52308706e-05
8.13450534e-05
8.74949063e-05
9.36726346e-05
9.98715306e-05
1.06085788e-04
1.12310349e-04
1.18540784e-04
1.24773185e-04
1.31004091e-04
1.37230408e-04
1.43449362e-04
1.49658446e-04
1.55855378e-04
1.62038071e-04
1.68204601e-04
1.74353183e-04
1.80482147e-04
