{-I(VDD)}
1.30268583e-11
1.32938122e-10
1.52448416e-09
1.72893150e-08
1.82518838e-07
1.56654094e-06
8.65696833e-06
2.68553211e-05
5.31019615e-05
8.16506819e-05
1.10248669e-04
1.38517724e-04
1.66472474e-04
1.94141713e-04
2.21528032e-04
2.48620317e-04
2.75403969e-04
3.01865167e-04
3.27991976e-04
