{-I(VDD)}
1.82364651e-12
2.00971440e-12
4.68950239e-12
4.12646100e-11
4.76409763e-10
4.70234928e-09
3.03573265e-08
1.02151813e-07
2.21670424e-07
3.83212117e-07
5.84692453e-07
8.25186647e-07
1.10332132e-06
1.41706272e-06
1.76386151e-06
2.14081811e-06
2.54481632e-06
2.97262975e-06
3.42100759e-06
