{-I(VDD)}
2.32182197e-08
3.29556672e-07
3.09371110e-06
1.16638297e-05
2.39820664e-05
3.84557595e-05
5.51552895e-05
7.42222168e-05
9.56573473e-05
1.19395442e-04
1.45353788e-04
1.73450351e-04
2.03608954e-04
2.35760038e-04
2.69840052e-04
3.05790472e-04
3.43556745e-04
3.83087262e-04
4.24332405e-04
4.67243707e-04
5.11773149e-04
5.57872643e-04
6.05493704e-04
6.54587343e-04
7.05104174e-04
7.56994712e-04
8.10209791e-04
8.64701029e-04
9.20421207e-04
9.77324420e-04
1.03536586e-03
1.09450111e-03
1.15468473e-03
1.21586797e-03
1.27799498e-03
1.34099603e-03
1.40477434e-03
1.46917782e-03
1.53393473e-03
1.59850768e-03
1.66184504e-03
1.72242228e-03
1.77926709e-03
1.83253973e-03
1.88276604e-03
1.93037114e-03
1.97565548e-03
2.01884318e-03
2.06011303e-03
2.09961468e-03
2.13747735e-03
