{-I(VDD)}
2.59144634e-12
1.79482665e-11
3.34572079e-10
6.81471589e-09
1.35185916e-07
2.36284152e-06
2.81425875e-05
1.75868989e-04
5.92579985e-04
1.24750928e-03
1.65544531e-03
1.70839800e-03
1.72961348e-03
1.74159939e-03
1.74936361e-03
1.75479934e-03
1.75880233e-03
1.76185674e-03
1.76424889e-03
