{-I(VDD)}
2.19959880e-12
7.55828558e-12
8.62773053e-11
1.22422867e-09
1.67776519e-08
1.98990213e-07
1.84069813e-06
1.10215521e-05
3.60205760e-05
7.72479499e-05
1.32130183e-04
1.99034570e-04
2.76704118e-04
3.63784991e-04
4.58754840e-04
5.59907018e-04
6.65198064e-04
7.71654992e-04
8.73346846e-04
