{-I(VDD)}
3.71300427e-12
2.37155238e-11
2.53601473e-10
2.88199870e-09
3.24175990e-08
3.46152152e-07
3.16703146e-06
2.02980994e-05
7.63077375e-05
1.75963699e-04
2.97947057e-04
4.26953804e-04
5.57836645e-04
6.88777367e-04
8.18430084e-04
9.45225701e-04
1.06699008e-03
1.18022938e-03
1.27885919e-03
