{-I(VDD)}
1.38853958e-06
6.30627100e-06
1.36044876e-05
2.13850211e-05
2.96008159e-05
3.83468654e-05
4.75989402e-05
5.72844366e-05
6.73247381e-05
7.76499893e-05
8.82022216e-05
9.89345240e-05
1.09809208e-04
1.20795967e-04
1.31870309e-04
1.43012305e-04
1.54205611e-04
1.65436707e-04
1.76694314e-04
1.87968939e-04
1.99252521e-04
2.10538156e-04
2.21819879e-04
2.33092488e-04
2.44351411e-04
2.55592588e-04
2.66812385e-04
2.78007523e-04
2.89175008e-04
3.00312092e-04
3.11416220e-04
3.22485003e-04
3.33516182e-04
3.44507602e-04
