{-I(VDD)}
2.15429370e-12
6.92973176e-12
7.73759902e-11
1.08707157e-09
1.42832736e-08
1.55674419e-07
1.25132248e-06
5.52308696e-06
1.38541013e-05
2.54956458e-05
4.00175737e-05
5.72763229e-05
7.71452122e-05
9.94573309e-05
1.24015515e-04
1.50607279e-04
1.79013749e-04
2.09012605e-04
2.40375011e-04
