{-I(VDD)}
5.80404416e-12
4.95747902e-11
5.71769995e-10
6.75167238e-09
7.79147838e-08
8.27692655e-07
6.95565124e-06
3.61347513e-05
1.03828026e-04
1.94167764e-04
2.88932690e-04
3.82575162e-04
4.74506763e-04
5.64860214e-04
6.53641035e-04
7.40699003e-04
8.25776719e-04
9.08519667e-04
9.88446439e-04
