{-I(VDD)}
6.93133456e-12
1.06295729e-10
2.12642619e-09
4.25658548e-08
7.99949393e-07
1.18697576e-05
9.85990994e-05
3.86552892e-04
8.61916537e-04
1.37719466e-03
1.62987206e-03
1.68193867e-03
1.70628872e-03
1.72116139e-03
1.73131174e-03
1.73870180e-03
1.74431957e-03
1.74872479e-03
1.75226101e-03
