{-I(VDD)}
1.89477833e-12
3.16247911e-12
2.33061673e-11
3.38536341e-10
5.00246297e-09
6.34607576e-08
6.06884017e-07
3.78305846e-06
1.31148903e-05
2.94465268e-05
5.18821294e-05
7.96147025e-05
1.11980196e-04
1.48327061e-04
1.88002166e-04
2.30372152e-04
2.74840695e-04
3.20854404e-04
3.67897973e-04
