{-I(VDD)}
4.41124094e-08
4.63379774e-07
1.87446163e-06
4.15119433e-06
6.91113462e-06
1.00313594e-05
1.34654447e-05
1.71725813e-05
2.11128960e-05
2.52499602e-05
2.95519633e-05
3.39917418e-05
3.85463267e-05
4.31963563e-05
4.79255022e-05
5.27199597e-05
5.75680136e-05
6.24596783e-05
6.73864008e-05
7.23408178e-05
7.73165565e-05
8.23080716e-05
8.73105119e-05
9.23196096e-05
9.73315893e-05
1.02343092e-04
1.07351113e-04
1.12352948e-04
1.17346146e-04
1.22328477e-04
1.27297895e-04
1.32252509e-04
1.37190565e-04
1.42110420e-04
