{-I(VDD)}
4.06421234e-11
3.74647793e-10
3.57208399e-09
3.39139424e-08
3.14250082e-07
2.70853742e-06
1.92942924e-05
9.28481971e-05
2.62718868e-04
4.82396072e-04
6.97011176e-04
8.95295837e-04
1.07926104e-03
1.24740013e-03
1.38954803e-03
1.48603374e-03
1.53686408e-03
1.56513515e-03
1.58335418e-03
