{-I(VDD)}
1.92563831e-12
3.44929215e-12
2.50146128e-11
3.28487559e-10
4.50900168e-09
5.79290705e-08
6.01198826e-07
3.98531042e-06
1.50697389e-05
3.58090005e-05
6.29845107e-05
9.32682446e-05
1.25054848e-04
1.57632520e-04
1.90616097e-04
2.23756905e-04
2.56880732e-04
2.89861109e-04
3.22603948e-04
