{-I(VDD)}
2.80409645e-05
4.33154204e-05
5.74069458e-05
7.18881024e-05
8.71320902e-05
1.03099997e-04
1.19665628e-04
1.36704186e-04
1.54112138e-04
1.71808002e-04
1.89728610e-04
2.07824994e-04
2.26058952e-04
2.44400397e-04
2.62825380e-04
2.81314620e-04
2.99852411e-04
3.18425811e-04
3.37024030e-04
3.55637968e-04
3.74259862e-04
3.92883011e-04
4.11501565e-04
4.30110356e-04
4.48704770e-04
4.67280640e-04
4.85834158e-04
5.04361806e-04
5.22860303e-04
5.41326551e-04
5.59757595e-04
5.78150593e-04
5.96502778e-04
6.14811433e-04
