{-I(VDD)}
2.18526723e-12
7.63456650e-12
9.17602677e-11
1.36450525e-09
1.92992911e-08
2.28356432e-07
2.00495767e-06
1.06342478e-05
3.13661994e-05
6.37283950e-05
1.06028745e-04
1.57190257e-04
2.16294275e-04
2.82362862e-04
3.54362540e-04
4.31234842e-04
5.11885394e-04
5.95087123e-04
6.79179993e-04
