{-I(VDD)}
1.82832248e-12
2.05966853e-12
5.20014571e-12
4.72642463e-11
5.85519002e-10
6.64151415e-09
6.05930934e-08
3.84763001e-07
1.37820855e-06
3.13928921e-06
5.56971462e-06
8.61335867e-06
1.22436879e-05
1.64322573e-05
2.11412482e-05
2.63245944e-05
3.19303465e-05
3.79026510e-05
4.41832386e-05
