{-I(VDD)}
1.36679881e-07
1.13640857e-06
3.78381440e-06
7.25352875e-06
1.10065565e-05
1.50202289e-05
1.93031808e-05
2.38336213e-05
2.85764401e-05
3.34954572e-05
3.85582123e-05
4.37371293e-05
4.90092974e-05
5.43558300e-05
5.97611718e-05
6.52124747e-05
7.06990764e-05
7.62120768e-05
8.17439985e-05
8.72885169e-05
9.28402448e-05
9.83945612e-05
1.03947474e-04
1.09495508e-04
1.15035618e-04
1.20565116e-04
1.26081609e-04
1.31582954e-04
1.37067215e-04
1.42532631e-04
1.47977587e-04
1.53400591e-04
1.58800252e-04
1.64175264e-04
