{-I(VDD)}
2.31250147e-12
1.19428609e-11
2.05880085e-10
4.08855257e-09
7.98415893e-08
1.40945723e-06
1.79892513e-05
1.25667936e-04
4.73419782e-04
1.09198754e-03
1.62684455e-03
1.70067577e-03
1.72557343e-03
1.73904241e-03
1.74758318e-03
1.75348654e-03
1.75779744e-03
1.76106769e-03
1.76361837e-03
