{-I(VDD)}
1.64573185e-05
2.84968619e-05
3.91866597e-05
4.98267876e-05
6.08899821e-05
7.24479126e-05
8.44495806e-05
9.68177847e-05
1.09480000e-04
1.22375914e-04
1.35457385e-04
1.48686431e-04
1.62033074e-04
1.75473516e-04
1.88988713e-04
2.02563281e-04
2.16184676e-04
2.29842568e-04
2.43528368e-04
2.57234865e-04
2.70955945e-04
2.84686377e-04
2.98421640e-04
3.12157793e-04
3.25891364e-04
3.39619267e-04
3.53338734e-04
3.67047260e-04
3.80742555e-04
3.94422506e-04
4.08085147e-04
4.21728636e-04
4.35351225e-04
4.48951246e-04
