{-I(VDD)}
1.44730156e-11
2.99744594e-10
6.97793397e-09
1.59642368e-07
3.29454581e-06
4.68185244e-05
3.04250025e-04
8.91834586e-04
1.55628105e-03
1.70557959e-03
1.73522363e-03
1.74952865e-03
1.75811969e-03
1.76387086e-03
1.76798597e-03
1.77106681e-03
1.77345011e-03
1.77533986e-03
1.77686715e-03
