{-I(VDD)}
2.28243745e-05
3.89299333e-05
5.32916416e-05
6.77219056e-05
8.28106649e-05
9.86080338e-05
1.15019111e-04
1.31927205e-04
1.49228761e-04
1.66839931e-04
1.84694810e-04
2.02741940e-04
2.20941001e-04
2.39260159e-04
2.57674032e-04
2.76162169e-04
2.94707908e-04
3.13297522e-04
3.31919577e-04
3.50564444e-04
3.69223920e-04
3.87890941e-04
4.06559358e-04
4.25223756e-04
4.43879317e-04
4.62521705e-04
4.81146975e-04
4.99751503e-04
5.18331918e-04
5.36885055e-04
5.55407911e-04
5.73897610e-04
5.92351363e-04
6.10766450e-04
