{-I(VDD)}
5.17055155e-06
1.21544033e-05
1.85219002e-05
2.45354721e-05
3.06372804e-05
3.69766950e-05
4.35708582e-05
5.03922318e-05
5.74039130e-05
6.45714701e-05
7.18658637e-05
7.92634290e-05
8.67450752e-05
9.42954032e-05
1.01901939e-04
1.09554513e-04
1.17244777e-04
1.24965825e-04
1.32711901e-04
1.40478171e-04
1.48260542e-04
1.56055526e-04
1.63860127e-04
1.71671753e-04
1.79488145e-04
1.87307322e-04
1.95127532e-04
2.02947216e-04
2.10764977e-04
2.18579555e-04
2.26389804e-04
2.34194677e-04
2.41993207e-04
2.49784498e-04
