{-I(VDD)}
6.85930616e-10
8.97804521e-09
9.63238056e-08
5.47641370e-07
1.44670691e-06
2.57689336e-06
3.88021544e-06
5.37048173e-06
7.05626431e-06
8.93677793e-06
1.10071317e-05
1.32613089e-05
1.56933146e-05
1.82975307e-05
2.10687868e-05
2.40023415e-05
2.70938371e-05
3.03392523e-05
3.37348548e-05
3.72771591e-05
4.09628874e-05
4.47889352e-05
4.87523404e-05
5.28502572e-05
5.70799331e-05
6.14386907e-05
6.59239131e-05
7.05330327e-05
7.52635246e-05
8.01129024e-05
8.50787182e-05
9.01585642e-05
9.53500774e-05
1.00650945e-04
1.06058911e-04
1.11571783e-04
1.17187435e-04
1.22903814e-04
1.28718937e-04
1.34630886e-04
1.40637802e-04
1.46737866e-04
1.52929285e-04
1.59210254e-04
1.65578928e-04
1.72033369e-04
1.78571480e-04
1.85190920e-04
1.91888966e-04
1.98662326e-04
2.05506838e-04
