{-I(VDD)}
1.81330793e-12
1.85495438e-12
2.42064597e-12
1.00910994e-11
1.13435401e-10
1.47407901e-09
1.80308910e-08
1.78292013e-07
1.15704583e-06
4.52933629e-06
1.14942176e-05
2.15809658e-05
3.37762014e-05
4.73935845e-05
6.20139782e-05
7.73484604e-05
9.31811831e-05
1.09346738e-04
1.25717566e-04
