{-I(VDD)}
1.83116955e-12
2.09331449e-12
5.56074285e-12
4.96718262e-11
5.52511648e-10
5.27792562e-09
3.74237121e-08
1.50286180e-07
3.67357586e-07
6.78864573e-07
1.07780214e-06
1.56195435e-06
2.12947194e-06
2.77746822e-06
3.50200190e-06
4.29832860e-06
5.16113387e-06
6.08471522e-06
7.06312341e-06
