{-I(VDD)}
1.98728727e-12
4.37769811e-12
3.87611172e-11
5.21319606e-10
6.77802848e-09
7.48356102e-08
6.39446214e-07
3.15767252e-06
8.61868648e-06
1.66754470e-05
2.70208361e-05
3.95737519e-05
5.42880181e-05
7.10911871e-05
8.98833244e-05
1.10545330e-04
1.32945215e-04
1.56941396e-04
1.82383202e-04
