{-I(VDD)}
1.81495119e-07
1.63990402e-06
6.01778141e-06
1.18195732e-05
1.80524733e-05
2.47862794e-05
3.21071973e-05
4.00101435e-05
4.84538433e-05
5.73905619e-05
6.67758028e-05
7.65704373e-05
8.67405640e-05
9.72568408e-05
1.08093788e-04
1.19229179e-04
1.30643530e-04
1.42319677e-04
1.54242426e-04
1.66398261e-04
1.78775101e-04
1.91362097e-04
2.04149456e-04
2.17128302e-04
2.30290549e-04
2.43628797e-04
2.57136247e-04
2.70806622e-04
2.84634107e-04
2.98613291e-04
3.12739125e-04
3.27006880e-04
3.41412116e-04
3.55950649e-04
3.70618536e-04
3.85412046e-04
4.00327649e-04
4.15362000e-04
4.30511924e-04
4.45774412e-04
4.61146604e-04
4.76625789e-04
4.92209394e-04
5.07894977e-04
5.23680226e-04
5.39562948e-04
5.55541068e-04
5.71612621e-04
5.87775750e-04
6.04028696e-04
6.20369797e-04
