{-I(VDD)}
1.15064593e-11
1.99703461e-10
4.02412360e-09
8.02854474e-08
1.48284476e-06
2.06885200e-05
1.50156745e-04
5.02073032e-04
9.97847879e-04
1.47218160e-03
1.64638651e-03
1.68874751e-03
1.71031024e-03
1.72388069e-03
1.73329574e-03
1.74022381e-03
1.74553016e-03
1.74971464e-03
1.75308835e-03
