{-I(VDD)}
1.82242513e-12
1.93868753e-12
3.12927528e-12
1.49349473e-11
1.23292366e-10
1.01705238e-09
7.34609235e-09
3.41519027e-08
9.38249168e-08
1.84469002e-07
3.02823208e-07
4.48636763e-07
6.22697214e-07
8.25645370e-07
1.05770734e-06
1.31871367e-06
1.60816188e-06
1.92526747e-06
2.26900037e-06
