{-I(VDD)}
1.07594045e-06
6.81565587e-06
1.63440523e-05
2.52612637e-05
3.36614330e-05
4.21321816e-05
5.09086276e-05
6.00307201e-05
6.94696606e-05
7.91803758e-05
8.91189936e-05
9.92474697e-05
1.09534046e-04
1.19952529e-04
1.30481357e-04
1.41102729e-04
1.51801886e-04
1.62566510e-04
1.73386263e-04
1.84252405e-04
1.95157498e-04
2.06095170e-04
2.17059923e-04
2.28046979e-04
2.39052160e-04
2.50071787e-04
2.61102596e-04
2.72141671e-04
2.83186393e-04
2.94234389e-04
3.05283494e-04
3.16331722e-04
3.27377233e-04
3.38418315e-04
