{-I(VDD)}
1.81110960e-12
1.82693604e-12
2.06841059e-12
5.74778883e-12
6.15195868e-11
8.90202504e-10
1.23396860e-08
1.38742182e-07
1.01537210e-06
4.50811813e-06
1.30199577e-05
2.69135834e-05
4.47728209e-05
6.53151080e-05
8.77204611e-05
1.11435321e-04
1.36053472e-04
1.61264582e-04
1.86827211e-04
