{-I(VDD)}
6.03090334e-07
3.68171432e-06
9.56074966e-06
1.62194291e-05
2.32951348e-05
3.09388268e-05
3.92003328e-05
4.80535646e-05
5.74498443e-05
6.73394563e-05
7.76777501e-05
8.84260336e-05
9.95510367e-05
1.11024117e-04
1.22820514e-04
1.34918721e-04
1.47299964e-04
1.59947766e-04
1.72847602e-04
1.85986594e-04
1.99353273e-04
2.12937373e-04
2.26729657e-04
2.40721774e-04
2.54906136e-04
2.69275818e-04
2.83824467e-04
2.98546232e-04
3.13435701e-04
3.28487846e-04
3.43697981e-04
3.59061722e-04
3.74574958e-04
3.90233824e-04
4.06034674e-04
4.21974069e-04
4.38048755e-04
4.54255653e-04
4.70591847e-04
4.87054575e-04
5.03641218e-04
5.20349297e-04
5.37176464e-04
5.54120499e-04
5.71179302e-04
5.88350888e-04
6.05633386e-04
6.23025031e-04
6.40524161e-04
6.58129210e-04
6.75838705e-04
