{-I(VDD)}
1.03315683e-05
2.59105308e-05
4.01521011e-05
5.35641328e-05
6.72325878e-05
8.14765433e-05
9.63106928e-05
1.11657815e-04
1.27426289e-04
1.43534104e-04
1.59913731e-04
1.76511076e-04
1.93283081e-04
2.10195386e-04
2.27220389e-04
2.44335731e-04
2.61523133e-04
2.78767506e-04
2.96056269e-04
3.13378832e-04
3.30726189e-04
3.48090606e-04
3.65465372e-04
3.82844611e-04
4.00223121e-04
4.17596253e-04
4.34959810e-04
4.52309965e-04
4.69643194e-04
4.86956216e-04
5.04245950e-04
5.21509472e-04
5.38743978e-04
5.55946757e-04
