{-I(VDD)}
4.02045103e-09
5.59933621e-08
6.55213328e-07
4.51852966e-06
1.36669925e-05
2.58149679e-05
3.99417301e-05
5.61510622e-05
7.45579104e-05
9.51647343e-05
1.17919134e-04
1.42752376e-04
1.69594923e-04
1.98381361e-04
2.29051374e-04
2.61549398e-04
2.95823855e-04
3.31826286e-04
3.69510478e-04
4.08831651e-04
4.49745729e-04
4.92208729e-04
5.36176311e-04
5.81603501e-04
6.28444604e-04
6.76653324e-04
7.26183047e-04
7.76987248e-04
8.29019934e-04
8.82236002e-04
9.36591384e-04
9.92042822e-04
1.04854715e-03
1.10605992e-03
1.16453303e-03
1.22391090e-03
1.28412338e-03
1.34507197e-03
1.40659991e-03
1.46842377e-03
1.52998029e-03
1.59018770e-03
1.64758372e-03
1.70138750e-03
1.75185677e-03
1.79949744e-03
1.84469492e-03
1.88771824e-03
1.92876802e-03
1.96800475e-03
2.00556330e-03
