{-I(VDD)}
1.94940587e-12
3.70112830e-12
2.70718966e-11
3.22316762e-10
3.54920703e-09
3.11598670e-08
1.81015800e-07
5.81158449e-07
1.22780680e-06
2.07824784e-06
3.11466650e-06
4.32869208e-06
5.71117134e-06
7.25065882e-06
8.93410443e-06
1.07476189e-05
1.26769990e-05
1.47080633e-05
1.68268641e-05
