{-I(VDD)}
2.21618616e-12
7.40640087e-12
7.87111396e-11
1.04826583e-09
1.37654735e-08
1.63524278e-07
1.58612159e-06
1.12643914e-05
4.62773569e-05
1.14461540e-04
2.10275331e-04
3.27813078e-04
4.62655424e-04
6.10533410e-04
7.66563877e-04
9.24156076e-04
1.07163819e-03
1.18647455e-03
1.25775945e-03
