{-I(VDD)}
1.83959128e-12
2.46042477e-12
1.60875492e-11
3.13282248e-10
6.60733215e-09
1.24518263e-07
1.63986821e-06
1.23078976e-05
5.59639044e-05
1.57459793e-04
3.07759809e-04
4.86082385e-04
6.78188205e-04
8.74331664e-04
1.06531366e-03
1.23780052e-03
1.36789244e-03
1.44034587e-03
1.48032413e-03
