{-I(VDD)}
4.97856888e-12
4.11619210e-11
4.88864200e-10
5.95828257e-09
6.99301488e-08
7.21156682e-07
5.31956604e-06
2.21252856e-05
5.24293775e-05
8.79161440e-05
1.23741157e-04
1.58931310e-04
1.93518865e-04
2.27611865e-04
2.61263752e-04
2.94490245e-04
3.27290574e-04
3.59658099e-04
3.91584419e-04
