{-I(VDD)}
1.81146582e-12
1.83213271e-12
2.14406580e-12
6.84545739e-12
7.73150086e-11
1.11169629e-09
1.51882367e-08
1.67325854e-07
1.19577159e-06
5.19309686e-06
1.46990239e-05
2.99111158e-05
4.92065122e-05
7.11959093e-05
9.50129948e-05
1.20085803e-04
1.46003455e-04
1.72457836e-04
1.99212927e-04
