{-I(VDD)}
5.13397746e-07
2.51198882e-06
5.97619984e-06
1.01830626e-05
1.49233936e-05
2.01308108e-05
2.57411872e-05
3.16900543e-05
3.79192785e-05
4.43793607e-05
5.10292008e-05
5.78349928e-05
6.47689782e-05
7.18083126e-05
7.89341137e-05
8.61306886e-05
9.33849154e-05
1.00685752e-04
1.08023846e-04
1.15391224e-04
1.22781045e-04
1.30187399e-04
1.37605150e-04
1.45029805e-04
1.52457408e-04
1.59884453e-04
1.67307816e-04
1.74724690e-04
1.82132542e-04
1.89529067e-04
1.96912156e-04
2.04279863e-04
2.11630384e-04
2.18962030e-04
