{-I(VDD)}
3.93083790e-09
5.30646085e-08
4.32250313e-07
1.42620754e-06
2.76339383e-06
4.31608184e-06
6.09903661e-06
8.12441014e-06
1.03902738e-05
1.28888240e-05
1.56108924e-05
1.85475411e-05
2.16904963e-05
2.50322035e-05
2.85657755e-05
3.22849179e-05
3.61838534e-05
4.02572535e-05
4.45001769e-05
4.89080144e-05
5.34764417e-05
5.82013771e-05
6.30789462e-05
6.81054514e-05
7.32773468e-05
7.85912179e-05
8.40437657e-05
8.96317949e-05
9.53522061e-05
1.01201991e-04
1.07178230e-04
1.13278094e-04
1.19498844e-04
1.25837835e-04
1.32292523e-04
1.38860461e-04
1.45539307e-04
1.52326821e-04
1.59220863e-04
1.66219391e-04
1.73320451e-04
1.80522164e-04
1.87822715e-04
1.95220330e-04
2.02713255e-04
2.10299728e-04
2.17977941e-04
2.25745998e-04
2.33601860e-04
2.41543260e-04
2.49567605e-04
