{-I(VDD)}
3.63787466e-12
4.39909192e-11
9.72736016e-10
2.20831690e-08
4.75200458e-07
8.21895783e-06
8.10867557e-05
3.82654956e-04
9.88483976e-04
1.60677186e-03
1.70482533e-03
1.73141621e-03
1.74510258e-03
1.75356484e-03
1.75932312e-03
1.76348372e-03
1.76661633e-03
1.76904646e-03
1.77097440e-03
