{-I(VDD)}
9.95886504e-11
1.24744360e-09
1.31701363e-08
7.19217410e-08
1.86612980e-07
3.32896255e-07
5.05008886e-07
7.05055058e-07
9.34512476e-07
1.19376057e-06
1.48266817e-06
1.80093959e-06
2.14825442e-06
2.52431532e-06
2.92886150e-06
3.36167057e-06
3.82255653e-06
4.31136663e-06
4.82797762e-06
5.37229192e-06
5.94423368e-06
6.54374479e-06
7.17078099e-06
7.82530802e-06
8.50729804e-06
9.21672627e-06
9.95356805e-06
1.07177963e-05
1.15093797e-05
1.23282815e-05
1.31744588e-05
1.40478631e-05
1.49484413e-05
1.58761374e-05
1.68308953e-05
1.78126611e-05
1.88213864e-05
1.98570308e-05
2.09195639e-05
2.20089666e-05
2.31252304e-05
2.42683554e-05
2.54383467e-05
2.66352082e-05
2.78589340e-05
2.91094952e-05
3.03868192e-05
3.16907534e-05
3.30209978e-05
3.43769739e-05
3.57575596e-05
