{-I(VDD)}
5.57896265e-09
9.07969678e-08
1.19992636e-06
9.13547315e-06
2.82533449e-05
5.29857698e-05
8.12255161e-05
1.13237714e-04
1.49171554e-04
1.88929747e-04
2.32323615e-04
2.79151306e-04
3.29223306e-04
3.82367565e-04
4.38428153e-04
4.97262211e-04
5.58736733e-04
6.22725647e-04
6.89107399e-04
7.57763137e-04
8.28575537e-04
9.01428315e-04
9.76206352e-04
1.05279635e-03
1.13108780e-03
1.21097401e-03
1.29235289e-03
1.37512715e-03
1.45920362e-03
1.54449154e-03
1.63089951e-03
1.71833080e-03
1.80667550e-03
1.89579667e-03
1.98550234e-03
2.07548301e-03
2.16515999e-03
2.25330788e-03
2.33734530e-03
2.41364309e-03
2.48102218e-03
2.54131788e-03
2.59636203e-03
2.64724803e-03
2.69464561e-03
2.73901155e-03
2.78068918e-03
2.81995291e-03
2.85703073e-03
2.89211674e-03
2.92537900e-03
