{-I(VDD)}
2.42146478e-12
1.09471966e-11
1.37529755e-10
1.97254479e-09
2.64159717e-08
2.81314418e-07
1.95869313e-06
8.23553508e-06
2.15755668e-05
4.06812359e-05
6.33893989e-05
8.83423802e-05
1.14738565e-04
1.42051974e-04
1.69914343e-04
1.98061018e-04
2.26299073e-04
2.54485928e-04
2.82514502e-04
