{-I(VDD)}
1.18068447e-09
1.53233210e-08
1.65858011e-07
1.02871862e-06
2.89105292e-06
5.24269369e-06
7.90081435e-06
1.08897884e-05
1.42288024e-05
1.79144700e-05
2.19333631e-05
2.62695144e-05
3.09072850e-05
3.58322087e-05
4.10311188e-05
4.64920577e-05
5.22041355e-05
5.81573897e-05
6.43426577e-05
7.07514665e-05
7.73759372e-05
8.42087029e-05
9.12428389e-05
9.84718034e-05
1.05889388e-04
1.13489677e-04
1.21267011e-04
1.29215964e-04
1.37331318e-04
1.45608048e-04
1.54041311e-04
1.62626435e-04
1.71358916e-04
1.80234414e-04
1.89248750e-04
1.98397908e-04
2.07678033e-04
2.17085432e-04
2.26616570e-04
2.36268072e-04
2.46036716e-04
2.55919427e-04
2.65913271e-04
2.76015441e-04
2.86223248e-04
2.96534102e-04
3.06945497e-04
3.17454987e-04
3.28060165e-04
3.38758634e-04
3.49547977e-04
